year,month,Value
2017,7,82.4
2017,8,81.0
2017,9,77.0
2017,10,69.2
2017,11,61.6
2017,12,50.8
2018,1,44.2
2018,2,60.5
2018,3,62.2
2018,4,62.7
2018,5,77.8
2018,6,82.1
2018,7,83.5
2018,8,82.0
2018,9,80.2
2018,10,70.7
2018,11,54.8
2018,12,52.6
2019,1,49.9
2019,2,57.6
2019,3,58.2
2019,4,65.2
2019,5,76.0
2019,6,80.2
2019,7,81.8
2019,8,83.5
2019,9,82.2
2019,10,69.1
2019,11,54.7
2019,12,54.1
2020,1,53.7
2020,2,54.0
2020,3,67.3
2020,4,66.6
2020,5,73.0
2020,6,79.7
2020,7,82.8
2020,8,82.2
2020,9,77.6
2020,10,68.2
2020,11,61.9
2020,12,50.9
2021,1,50.6
2021,2,47.8
2021,3,62.2
2021,4,64.7
2021,5,72.3
2021,6,80.4
2021,7,81.8
2021,8,82.6
2021,9,76.9
2021,10,71.7
2021,11,56.4
2021,12,62.4
2022,1,48.2
2022,2,51.4
2022,3,59.0
2022,4,67.5
2022,5,77.1
2022,6,82.7
2022,7,84.0
2022,8,81.9
2022,9,77.3
2022,10,66.4
2022,11,58.2
2022,12,54.2
