,count,predicted_mean
0,0.0,0.16188288
1,0.0,0.2063537
2,0.0,2.08793
3,1.0,1.0716559
4,1.0,1.4409451
5,0.0,0.097904325
6,0.0,0.17632996
7,0.0,0.16188288
8,0.0004582709485783,0.18996602
9,0.0047512247889028,0.16188288
10,0.0022209282358759,0.16188288
11,0.0005025541506869,0.16188288
