year,month,Value
2015,11,35.2
2015,12,34.5
2016,1,16.7
2016,2,21.3
2016,3,31.6
2016,4,34.0
2016,5,46.5
2016,6,55.5
2016,7,61.2
2016,8,62.4
2016,9,54.1
2016,10,43.0
2016,11,31.8
2016,12,24.1
2017,1,25.1
2017,2,26.6
2017,3,25.7
2017,4,41.8
2017,5,46.8
2017,6,55.3
2017,7,61.1
2017,8,56.5
2017,9,52.5
2017,10,45.2
2017,11,29.7
2017,12,20.4
2018,1,13.6
2018,2,25.0
2018,3,24.4
2018,4,32.7
2018,5,52.0
2018,6,56.2
2018,7,60.4
2018,8,62.8
2018,9,58.5
2018,10,43.6
2018,11,30.3
2018,12,26.8
2019,1,17.7
2019,2,21.5
2019,3,24.5
2019,4,39.3
2019,5,50.1
2019,6,54.7
2019,7,62.3
2019,8,58.6
2019,9,53.4
2019,10,43.1
2019,11,27.4
2019,12,25.0
2020,1,24.4
2020,2,25.1
2020,3,32.4
2020,4,34.6
2020,5,44.9
2020,6,54.9
2020,7,63.1
2020,8,60.2
2020,9,50.7
2020,10,42.4
2020,11,34.2
2020,12,25.1
2021,1,23.3
2021,2,18.9
2021,3,28.2
2021,4,37.7
2021,5,44.8
2021,6,57.1
2021,7,60.7
2021,8,62.4
2021,9,53.9
2021,10,48.6
2021,11,29.6
2021,12,29.3
2022,1,13.2
2022,2,18.9
2022,3,28.4
2022,4,36.0
2022,5,48.5
2022,6,55.1
2022,7,60.6
2022,8,60.1
2022,9,52.9
2022,10,37.8
2022,11,32.9
2022,12,22.4
