year,month,Value
2008,5,60.9
2008,6,75.2
2008,7,77.4
2008,8,73.4
2008,9,69.6
2008,10,56.2
2008,11,45.4
2008,12,40.7
2009,1,30.7
2009,2,38.5
2009,3,43.3
2009,4,55.0
2009,5,63.8
2009,6,70.9
2009,7,74.5
2009,8,77.2
2009,9,66.9
2009,10,56.6
2009,11,50.6
2009,12,37.1
2010,1,33.4
2010,2,31.4
2010,3,48.1
2010,4,57.5
2010,5,66.2
2010,6,77.4
2010,7,79.9
2010,8,77.0
2010,9,71.4
2010,10,58.6
2010,11,47.5
2010,12,31.7
2011,1,30.3
2011,2,38.8
2011,3,43.9
2011,4,57.2
2011,5,66.4
2011,6,74.3
2011,7,80.6
2011,8,75.5
2011,9,70.7
2011,10,57.2
2011,11,50.8
2011,12,43.4
2012,1,39.3
2012,2,41.1
2012,3,52.4
2012,4,55.0
2012,5,67.8
2012,6,72.9
2012,7,80.9
2012,8,76.8
2012,9,68.4
2012,10,59.4
2012,11,43.5
2012,12,44.2
2013,1,37.4
2013,2,35.9
2013,3,40.5
2013,4,54.6
2013,5,63.7
2013,6,73.5
2013,7,79.2
2013,8,73.4
2013,9,66.7
2013,10,59.5
2013,11,45.1
2013,12,40.4
2014,1,30.0
2014,2,33.9
2014,3,39.6
2014,4,52.9
2014,5,64.9
2014,6,72.8
2014,7,75.8
2014,8,72.6
2014,9,69.1
2014,10,59.4
2014,11,44.6
2014,12,41.0
2015,1,32.1
2015,2,26.3
2015,3,40.0
2015,4,54.2
2015,5,67.9
2015,6,73.6
2015,7,76.9
2015,8,75.1
2015,9,72.0
2015,10,56.5
2015,11,51.6
2015,12,50.8
2016,1,34.3
2016,2,38.5
2016,3,49.7
2016,4,53.1
2016,5,61.7
2016,6,72.4
2016,7,79.6
2016,8,78.6
2016,9,72.0
2016,10,60.3
2016,11,49.0
2016,12,39.2
2017,1,39.1
2017,2,44.4
2017,3,43.8
2017,4,59.6
2017,5,62.8
2017,6,73.6
2017,7,78.4
2017,8,74.0
2017,9,69.8
2017,10,62.4
2017,11,47.5
2017,12,36.1
2018,1,32.8
2018,2,43.2
2018,3,40.5
2018,4,51.6
2018,5,68.3
2018,6,72.6
2018,7,77.2
2018,8,78.6
2018,9,73.6
2018,10,60.2
2018,11,45.7
2018,12,41.4
2019,1,35.3
2019,2,38.7
2019,3,43.2
2019,4,58.7
2019,5,66.9
2019,6,73.8
2019,7,79.8
2019,8,76.4
2019,9,71.6
2019,10,61.5
2019,11,43.6
2019,12,40.0
2020,1,40.2
2020,2,41.9
2020,3,49.5
2020,4,51.8
2020,5,60.6
2020,6,73.7
2020,7,80.7
2020,8,77.2
2020,9,68.7
2020,10,60.0
2020,11,51.8
2020,12,39.7
2021,1,36.2
2021,2,35.6
2021,3,47.6
2021,4,55.3
2021,5,63.3
2021,6,73.8
2021,7,77.7
2021,8,76.9
2021,9,70.1
2021,10,63.2
2021,11,45.1
2021,12,44.0
2022,1,31.6
2022,2,39.1
2022,3,46.9
2022,4,53.2
2022,5,64.5
2022,6,71.8
2022,7,78.5
2022,8,77.7
2022,9,68.8
2022,10,55.3
2022,11,49.5
2022,12,37.5
