year,month,Value
2015,11,21.0
2015,12,17.1
2016,1,18.4
2016,2,22.5
2016,3,27.4
2016,4,34.2
2016,5,38.2
2016,6,45.9
2016,7,49.0
2016,8,48.2
2016,9,41.5
2016,10,36.0
2016,11,29.2
2016,12,10.7
2017,1,9.8
2017,2,21.8
2017,3,29.2
2017,4,29.8
2017,5,37.0
2017,6,45.0
2017,7,53.5
2017,8,50.8
2017,9,42.4
2017,10,29.8
2017,11,26.6
2017,12,16.9
2018,1,22.8
2018,2,17.4
2018,3,23.6
2018,4,30.9
2018,5,41.4
2018,6,44.2
2018,7,51.8
2018,8,49.1
2018,9,40.6
2018,10,32.7
2018,11,22.7
2018,12,16.6
2019,1,17.8
2019,2,15.3
2019,3,21.0
2019,4,32.6
2019,5,37.8
2019,6,43.4
2019,7,50.3
2019,8,50.1
2019,9,42.4
2019,10,24.6
2019,11,23.7
2019,12,19.8
2020,1,20.3
2020,2,15.7
2020,3,24.6
2020,4,28.7
2020,5,37.8
2020,6,43.7
2020,7,49.1
2020,8,51.2
2020,9,42.6
2020,10,32.4
2020,11,23.2
2020,12,17.3
2021,1,18.5
2021,2,17.1
2021,3,22.8
2021,4,28.6
2021,5,36.6
2021,6,49.2
2021,7,55.6
2021,8,49.1
2021,9,41.4
2021,10,34.5
2021,11,27.9
2021,12,19.3
2022,1,14.8
2022,2,13.8
2022,3,25.5
2022,4,25.5
2022,5,34.6
2022,6,43.8
2022,7,53.2
2022,8,53.5
2022,9,45.4
2022,10,34.6
2022,11,16.5
2022,12,15.1
