year,month,Value
2019,3,33.8
2019,4,45.5
2019,5,47.9
2019,6,60.6
2019,7,69.1
2019,8,68.3
2019,9,62.9
2019,10,40.9
2019,11,35.2
2019,12,28.1
2020,1,27.4
2020,2,26.4
2020,3,38.8
2020,4,43.4
2020,5,55.6
2020,6,65.0
2020,7,69.3
2020,8,70.1
2020,9,58.8
2020,10,47.1
2020,11,38.5
2020,12,26.7
2021,1,26.7
2021,2,24.8
2021,3,35.8
2021,4,43.1
2021,5,52.9
2021,6,65.7
2021,7,70.0
2021,8,67.4
2021,9,62.4
2021,10,47.8
2021,11,40.7
2021,12,32.4
2022,1,26.5
2022,2,24.9
2022,3,34.9
2022,4,43.7
2022,5,53.3
2022,6,64.3
2022,7,70.2
2022,8,67.8
2022,9,62.5
2022,10,47.6
2022,11,31.3
2022,12,25.6
