,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-02,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-03,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-04,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-05,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-06,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-07,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-08,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-09,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-10,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-11,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2010-12,1.425571048662723,-1.2221450295298857,-1.8193647541136395,-1.5467530424597773,1.460714900435611,-1.3718212047620923,-1.5030565270864948,-1.4978665086277516
2011-01,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-02,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-03,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-04,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-05,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-06,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-07,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-08,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-09,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-10,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-11,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2011-12,1.3695112352525747,-1.2041955003227747,-0.40318265169762957,-1.3487756570303644,1.3706576159007042,-1.2916865855941664,-0.05711358423704712,-1.3330802051818536
2012-01,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-02,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-03,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-04,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-05,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-06,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-07,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-08,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-09,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-10,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-11,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2012-12,1.3063043909876189,-1.1953036299485287,0.4663173379704954,-1.120256798872469,1.1705031645620707,-1.1696897633555978,0.7332719297271564,-1.1259401947305412
2013-01,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-02,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-03,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-04,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-05,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-06,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-07,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-08,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-09,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-10,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-11,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2013-12,0.9900049958454628,-0.9930869569129188,1.0651181461445294,-0.8821529749366842,0.9815093966718883,-0.9565893575612036,1.2542520350342148,-0.8992745195118927
2014-01,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-02,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-03,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-04,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-05,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-06,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-07,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-08,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-09,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-10,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-11,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2014-12,0.7094589918434211,-0.8499671918963525,1.4817491174623114,-0.620210330358006,0.6783952573829751,-0.7308180671251195,1.4767345950205886,-0.6411442602628721
2015-01,0.39116204610858096,-0.4853022004505917,1.4763931895328615,-0.33714184869860464,0.2784777291038023,-0.41789944919160876,1.380172602549623,-0.3655007166014051
2015-02,0.39116204610858096,-0.4853022004505917,1.4763931895328615,-0.33714184869860464,0.2784777291038023,-0.41789944919160876,1.380172602549623,-0.3655007166014051
2015-03,0.39116204610858096,-0.4853022004505917,1.4763931895328615,-0.33714184869860464,0.2784777291038023,-0.41789944919160876,1.380172602549623,-0.3655007166014051
