year,month,Value
2012,5,1.89
2012,6,2.45
2012,7,0.45
2012,8,0.08
2012,9,0.09
2012,10,3.77
2012,11,5.39
2012,12,6.73
2013,1,2.6
2013,2,1.61
2013,3,1.86
2013,4,2.17
2013,5,2.42
2013,6,1.49
2013,7,0.2
2013,8,0.86
2013,9,4.23
2013,10,0.99
2013,11,2.4
2013,12,1.89
2014,1,2.35
2014,2,5.78
2014,3,5.52
2014,4,2.52
2014,5,1.8
2014,6,1.14
2014,7,0.5
2014,8,0.67
2014,9,1.14
2014,10,3.5
2014,11,4.14
2014,12,6.23
2015,1,1.98
2015,2,3.58
2015,3,2.59
2015,4,1.55
2015,5,2.17
2015,6,0.42
2015,7,0.76
2015,8,0.38
2015,9,0.83
2015,10,1.93
2015,11,3.85
2015,12,10.13
2016,1,5.16
2016,2,2.48
2016,3,4.96
2016,4,1.78
2016,5,1.57
2016,6,1.03
2016,7,0.66
2016,8,0.1
2016,9,0.61
2016,10,7.24
2016,11,3.83
2016,12,5.26
2017,1,5.01
2017,2,6.48
2017,3,5.79
2017,4,3.89
2017,5,1.59
2017,6,1.38
2017,7,0.07
2017,8,0.21
2017,9,1.37
2017,10,3.11
2017,11,5.11
2017,12,2.21
2018,1,4.14
2018,2,2.29
2018,3,3.42
2018,4,3.26
2018,5,1.27
2018,6,1.13
2018,7,0.06
2018,8,0.16
2018,9,0.31
2018,10,2.12
2018,11,2.71
2018,12,4.54
2019,1,3.48
2019,2,6.62
2019,3,2.05
2019,4,4.76
2019,5,2.55
2019,6,0.66
2019,7,0.26
2019,8,0.67
2019,9,2.68
2019,10,1.57
2019,11,1.19
2019,12,3.54
2020,1,6.75
2020,2,2.17
2020,3,2.39
2020,4,1.37
2020,5,2.99
2020,6,1.99
2020,7,0.12
2020,8,0.15
2020,9,0.89
2020,10,1.36
2020,11,4.6
2020,12,3.98
2021,1,4.51
2021,2,4.47
2021,3,1.84
2021,4,0.66
2021,5,1.07
2021,6,0.97
2021,7,0.16
2021,8,0.21
2021,9,1.88
2021,10,3.12
2021,11,3.86
2021,12,5.76
2022,1,3.17
2022,2,1.32
2022,3,2.18
2022,4,4.15
2022,5,3.71
2022,6,2.68
2022,7,0.22
2022,8,0.3
2022,9,0.54
2022,10,1.4
2022,11,4.14
2022,12,5.7
