year,month,Value
1999,8,75.6
1999,9,66.5
1999,10,56.9
1999,11,52.0
1999,12,36.8
2000,1,33.0
2000,2,42.2
2000,3,48.2
2000,4,54.4
2000,5,67.2
2000,6,71.2
2000,7,76.1
2000,8,79.5
2000,9,69.0
2000,10,60.1
2000,11,39.8
2000,12,21.1
2001,1,29.4
2001,2,34.3
2001,3,40.1
2001,4,60.5
2001,5,65.9
2001,6,71.7
2001,7,78.9
2001,8,77.2
2001,9,66.3
2001,10,55.8
2001,11,51.1
2001,12,38.5
2002,1,35.1
2002,2,37.3
2002,3,40.5
2002,4,57.3
2002,5,61.4
2002,6,74.7
2002,7,79.0
2002,8,76.9
2002,9,70.8
2002,10,53.1
2002,11,42.0
2002,12,35.7
2003,1,27.4
2003,2,31.2
2003,3,44.6
2003,4,56.7
2003,5,63.5
2003,6,69.2
2003,7,78.1
2003,8,78.8
2003,9,64.8
2003,10,57.2
2003,11,46.3
2003,12,36.2
2004,1,29.8
2004,2,33.1
2004,3,48.3
2004,4,56.2
2004,5,67.0
2004,6,70.8
2004,7,74.3
2004,8,70.7
2004,9,68.5
2004,10,58.4
2004,11,47.8
2004,12,34.7
2005,1,33.3
2005,2,40.1
2005,3,43.4
2005,4,56.8
2005,5,63.2
2005,6,75.2
2005,7,78.0
2005,8,77.8
2005,9,72.0
2005,10,56.9
2005,11,47.3
2005,12,30.8
2006,1,41.2
2006,2,34.2
2006,3,45.9
2006,4,60.9
2006,5,64.6
2006,6,73.5
2006,7,78.9
2006,8,78.4
2006,9,64.9
2006,10,53.8
2006,11,46.5
2006,12,38.2
2007,1,31.7
2007,2,29.4
2007,3,53.0
2007,4,52.3
2007,5,68.3
2007,6,73.4
2007,7,75.9
2007,8,81.3
2007,9,70.5
2007,10,60.0
2007,11,45.2
2007,12,33.2
2008,1,30.8
2008,2,31.0
2008,3,43.2
2008,4,52.2
2008,5,62.4
2008,6,73.5
2008,7,76.6
2008,8,73.9
2008,9,67.2
2008,10,55.7
2008,11,43.7
2008,12,31.0
2009,1,27.7
2009,2,38.4
2009,3,46.5
2009,4,53.4
2009,5,63.8
2009,6,74.6
2009,7,72.8
2009,8,72.6
2009,9,66.6
2009,10,50.9
2009,11,49.8
2009,12,30.6
2010,1,25.5
2010,2,28.4
2010,3,45.0
2010,4,60.5
2010,5,64.5
2010,6,77.3
2010,7,79.1
2010,8,79.0
2010,9,68.8
2010,10,58.3
2010,11,46.5
2010,12,29.6
2011,1,26.7
2011,2,33.2
2011,3,45.1
2011,4,56.8
2011,5,62.8
2011,6,75.8
2011,7,82.7
2011,8,77.8
2011,9,64.8
2011,10,57.2
2011,11,47.4
2011,12,37.4
2012,1,36.3
2012,2,39.9
2012,3,58.1
2012,4,59.0
2012,5,69.5
2012,6,74.8
2012,7,83.6
2012,8,76.2
2012,9,67.0
2012,10,54.3
2012,11,45.1
2012,12,38.8
2013,1,33.8
2013,2,34.4
2013,3,38.3
2013,4,52.1
2013,5,63.4
2013,6,73.0
2013,7,75.0
2013,8,74.6
2013,9,70.7
2013,10,55.9
2013,11,41.8
2013,12,30.3
2014,1,25.8
2014,2,26.5
2014,3,39.5
2014,4,55.1
2014,5,65.3
2014,6,73.7
2014,7,72.6
2014,8,76.6
2014,9,67.1
2014,10,57.8
2014,11,37.8
2014,12,36.7
2015,1,31.2
2015,2,26.2
2015,3,44.5
2015,4,57.7
2015,5,64.8
2015,6,74.3
2015,7,77.4
2015,8,73.4
2015,9,71.6
2015,10,57.7
2015,11,48.9
2015,12,42.4
2016,1,30.9
2016,2,39.1
2016,3,50.4
2016,4,57.3
2016,5,62.7
2016,6,76.9
2016,7,78.1
2016,8,76.7
2016,9,71.7
2016,10,62.1
2016,11,51.0
2016,12,32.4
2017,1,35.4
2017,2,45.1
2017,3,48.4
2017,4,58.5
2017,5,64.1
2017,6,73.5
2017,7,78.8
2017,8,72.1
2017,9,70.4
2017,10,59.0
2017,11,46.2
2017,12,34.3
2018,1,28.0
2018,2,35.6
2018,3,44.0
2018,4,48.2
2018,5,72.5
2018,6,77.4
2018,7,78.2
2018,8,76.4
2018,9,71.3
2018,10,56.4
2018,11,37.6
2018,12,36.8
2019,1,31.0
2019,2,33.0
2019,3,40.9
2019,4,56.7
2019,5,64.5
2019,6,72.4
2019,7,77.6
2019,8,75.3
2019,9,74.8
2019,10,54.3
2019,11,40.2
2019,12,39.0
2020,1,34.5
2020,2,35.4
2020,3,48.8
2020,4,53.1
2020,5,62.0
2020,6,75.1
2020,7,79.2
2020,8,74.2
2020,9,67.3
2020,10,53.6
2020,11,49.6
2020,12,36.3
2021,1,33.6
2021,2,24.4
2021,3,49.9
2021,4,54.2
2021,5,62.3
2021,6,74.9
2021,7,76.7
2021,8,77.4
2021,9,71.5
2021,10,60.5
2021,11,45.5
2021,12,44.7
2022,1,28.4
2022,2,32.6
2022,3,46.2
2022,4,53.1
2022,5,65.9
2022,6,75.3
2022,7,79.7
2022,8,76.5
2022,9,69.5
2022,10,56.0
2022,11,44.3
2022,12,33.0
