year,month,Value
2009,6,63.2
2009,7,67.9
2009,8,67.4
2009,9,63.0
2009,10,39.5
2009,11,40.0
2009,12,13.5
2010,1,14.8
2010,2,14.6
2010,3,36.3
2010,4,49.3
2010,5,54.2
2010,6,65.9
2010,7,72.4
2010,8,73.6
2010,9,59.1
2010,10,51.6
2010,11,32.1
2010,12,17.7
2011,1,13.0
2011,2,16.3
2011,3,27.3
2011,4,43.1
2011,5,53.0
2011,6,64.7
2011,7,75.9
2011,8,71.6
2011,9,59.9
2011,10,51.3
2011,11,34.4
2011,12,26.8
2012,1,25.4
2012,2,25.7
2012,3,47.0
2012,4,50.2
2012,5,58.3
2012,6,70.4
2012,7,78.7
2012,8,71.0
2012,9,62.6
2012,10,45.6
2012,11,34.9
2012,12,21.4
2013,1,19.4
2013,2,23.8
2013,3,28.1
2013,4,36.9
2013,5,55.9
2013,6,65.3
2013,7,71.8
2013,8,71.6
2013,9,65.8
2013,10,44.3
2013,11,32.1
2013,12,13.5
2014,1,18.3
2014,2,13.9
2014,3,29.4
2014,4,43.4
2014,5,55.6
2014,6,64.2
2014,7,69.5
2014,8,69.3
2014,9,60.5
2014,10,50.3
2014,11,25.6
2014,12,24.2
2015,1,22.7
2015,2,19.5
2015,3,39.0
2015,4,47.7
2015,5,53.8
2015,6,67.6
2015,7,72.1
2015,8,69.8
2015,9,65.9
2015,10,51.6
2015,11,36.4
2015,12,24.3
2016,1,19.8
2016,2,31.2
2016,3,40.1
2016,4,46.3
2016,5,56.7
2016,6,70.7
2016,7,73.0
2016,8,71.0
2016,9,62.4
2016,10,51.6
2016,11,42.0
2016,12,15.4
2017,1,16.5
2017,2,29.4
2017,3,35.5
2017,4,46.1
2017,5,56.0
2017,6,68.1
2017,7,76.0
2017,8,67.4
2017,9,61.8
2017,10,48.0
2017,11,34.7
2017,12,21.7
2018,1,18.1
2018,2,11.6
2018,3,30.4
2018,4,36.7
2018,5,62.1
2018,6,69.3
2018,7,72.2
2018,8,69.9
2018,9,61.5
2018,10,43.2
2018,11,29.3
2018,12,25.3
2019,1,18.0
2019,2,6.1
2019,3,25.1
2019,4,44.2
2019,5,50.4
2019,6,66.3
2019,7,72.1
2019,8,68.2
2019,9,63.1
2019,10,40.2
2019,11,31.1
2019,12,23.3
2020,1,20.1
2020,2,23.5
2020,3,36.4
2020,4,42.0
2020,5,54.2
2020,6,70.3
2020,7,73.5
2020,8,72.6
2020,9,60.4
2020,10,41.2
2020,11,38.6
2020,12,28.3
2021,1,26.5
2021,2,12.8
2021,3,39.4
2021,4,43.6
2021,5,55.0
2021,6,72.3
2021,7,75.3
2021,8,72.5
2021,9,65.0
2021,10,51.2
2021,11,38.2
2021,12,24.5
2022,1,19.1
2022,2,20.0
2022,3,33.4
2022,4,39.6
2022,5,55.4
2022,6,67.7
2022,7,74.6
2022,8,73.2
2022,9,65.4
2022,10,49.4
2022,11,29.0
2022,12,15.1
