year,month,Value
2013,9,69.9
2013,10,56.6
2013,11,43.6
2013,12,34.7
2014,1,39.9
2014,2,36.3
2014,3,49.0
2014,4,56.3
2014,5,66.2
2014,6,69.8
2014,7,82.4
2014,8,80.0
2014,9,72.0
2014,10,60.7
2014,11,43.7
2014,12,39.6
2015,1,40.6
2015,2,48.3
2015,3,55.0
2015,4,57.2
2015,5,67.6
2015,6,79.2
2015,7,82.2
2015,8,80.1
2015,9,67.9
2015,10,62.2
2015,11,43.1
2015,12,37.0
2016,1,37.9
2016,2,46.5
2016,3,50.4
2016,4,63.3
2016,5,66.4
2016,6,72.2
2016,7,75.5
2016,8,79.7
2016,9,68.1
2016,10,54.4
2016,11,49.2
2016,12,32.1
2017,1,30.9
2017,2,37.7
2017,3,46.3
2017,4,53.2
2017,5,65.5
2017,6,71.5
2017,7,81.7
2017,8,83.1
2017,9,71.9
2017,10,56.4
2017,11,43.4
2017,12,35.1
2018,1,40.2
2018,2,39.8
2018,3,47.9
2018,4,54.8
2018,5,69.3
2018,6,69.9
2018,7,82.0
2018,8,79.3
2018,9,68.1
2018,10,57.5
2018,11,45.3
2018,12,38.4
2019,1,40.0
2019,2,32.0
2019,3,46.6
2019,4,55.8
2019,5,67.0
2019,6,71.6
2019,7,75.9
2019,8,79.2
2019,9,66.6
2019,10,52.3
2019,11,45.4
2019,12,37.9
2020,1,39.5
2020,2,43.8
2020,3,47.8
2020,4,57.4
2020,5,64.3
2020,6,68.6
2020,7,78.0
2020,8,79.5
2020,9,73.3
2020,10,58.0
2020,11,44.3
2020,12,39.2
2021,1,40.0
2021,2,37.5
2021,3,50.0
2021,4,59.3
2021,5,64.7
2021,6,77.8
2021,7,83.9
2021,8,78.4
2021,9,69.8
2021,10,55.6
2021,11,46.1
2021,12,35.0
2022,1,37.0
2022,2,41.9
2022,3,50.2
2022,4,50.2
2022,5,57.9
2022,6,68.5
2022,7,81.7
2022,8,84.0
2022,9,74.6
2022,10,65.1
2022,11,39.2
2022,12,31.8
