year,month,Value
2015,2,1.35
2015,3,0.86
2015,4,1.88
2015,5,5.3
2015,6,1.91
2015,7,2.37
2015,8,1.67
2015,9,0.76
2015,10,1.82
2015,11,1.69
2015,12,1.47
2016,1,1.02
2016,2,0.85
2016,3,1.28
2016,4,2.74
2016,5,2.07
2016,6,1.35
2016,7,1.64
2016,8,2.07
2016,9,1.0
2016,10,0.49
2016,11,0.92
2016,12,1.65
2017,1,2.29
2017,2,1.0
2017,3,1.19
2017,4,2.17
2017,5,2.82
2017,6,0.69
2017,7,3.05
2017,8,1.87
2017,9,1.98
2017,10,0.93
2017,11,0.52
2017,12,0.4
2018,1,0.81
2018,2,1.13
2018,3,0.9
2018,4,1.37
2018,5,1.54
2018,6,0.98
2018,7,2.11
2018,8,1.45
2018,9,0.66
2018,10,2.39
2018,11,0.87
2018,12,0.75
2019,1,1.38
2019,2,1.57
2019,3,2.79
2019,4,1.44
2019,5,2.84
2019,6,1.78
2019,7,1.58
2019,8,1.47
2019,9,0.71
2019,10,0.97
2019,11,1.11
2019,12,1.27
2020,1,0.72
2020,2,1.09
2020,3,1.35
2020,4,0.8
2020,5,1.07
2020,6,1.15
2020,7,1.85
2020,8,0.8
2020,9,0.97
2020,10,0.62
2020,11,0.85
2020,12,0.96
2021,1,0.74
2021,2,1.11
2021,3,2.07
2021,4,1.01
2021,5,2.99
2021,6,1.19
2021,7,2.15
2021,8,1.4
2021,9,1.23
2021,10,1.12
2021,11,0.37
2021,12,1.72
2022,1,0.78
2022,2,0.94
2022,3,1.44
2022,4,0.72
2022,5,1.6
2022,6,1.41
2022,7,2.85
2022,8,1.92
2022,9,1.21
2022,10,1.13
2022,11,0.91
2022,12,1.58
